window,rmse,mape,mae,r2,smape,nrmse,variable
29736,1.115,19.525,0.764,0.945,8.306,0.055,DEWP(t)
29736,0.015,inf,0.002,-1.025,100.0,0.15,RAIN(t)
29736,0.837,inf,0.609,0.485,23.172,0.149,WSPM(t)
30798,15.086,45.706,9.095,0.883,16.996,0.079,PM2.5(t)
30798,20.049,39.303,13.496,0.809,15.247,0.103,PM10(t)
30798,5.214,39.81,3.308,0.818,15.775,0.076,SO2(t)
30798,13.466,26.955,9.435,0.823,11.367,0.108,NO2(t)
30798,396.74,56.409,219.323,0.571,16.599,0.11,CO(t)
30798,14.974,79.812,11.021,0.801,20.028,0.129,O3(t)
30798,5.003,inf,4.217,-0.094,47.439,0.246,TEMP(t)
30798,0.915,0.068,0.695,0.977,0.034,0.032,PRES(t)
30798,1.694,11.225,1.154,0.906,5.29,0.074,DEWP(t)
30798,0.068,inf,0.014,0.338,98.595,0.085,RAIN(t)
30798,0.758,inf,0.593,0.634,17.922,0.111,WSPM(t)
