window,rmse,mape,mae,r2,smape,nrmse,variable
3096,1.985,9.125,1.429,0.746,4.533,0.088,TEMP.3
3096,1.926,0.111,1.119,0.713,0.055,0.121,PRES.3
3096,2.912,inf,2.01,0.68,37.951,0.142,DEWP.3
3096,0.103,inf,0.05,0.501,97.678,0.094,RAIN.3
3096,0.802,inf,0.604,0.335,22.121,0.125,WSPM.3
3096,21.176,16.387,14.102,0.762,7.706,0.115,PM2.5.4
3096,50.16,25.344,34.806,0.757,12.633,0.103,PM10.4
3096,6.167,26.032,4.395,0.65,11.703,0.15,SO2.4
3096,15.758,17.366,11.036,0.618,8.386,0.145,NO2.4
3096,279.014,19.037,194.59,0.661,8.786,0.133,CO.4
3096,23.204,136.486,16.317,0.802,26.628,0.1,O3.4
3096,1.984,9.237,1.482,0.76,4.606,0.091,TEMP.4
3096,1.898,0.109,1.104,0.715,0.055,0.122,PRES.4
3096,2.934,100.597,1.851,0.603,24.729,0.157,DEWP.4
3096,0.088,inf,0.031,0.321,99.115,0.068,RAIN.4
3096,0.82,inf,0.612,-0.014,30.328,0.182,WSPM.4
3096,59.039,34.925,34.78,0.455,16.161,0.116,PM2.5.5
3096,59.924,27.412,46.3,0.743,13.147,0.107,PM10.5
3096,5.574,37.225,4.135,0.634,15.548,0.139,SO2.5
3096,18.604,23.657,13.759,0.674,10.104,0.122,NO2.5
3096,411.821,28.369,294.669,0.675,11.767,0.137,CO.5
3096,22.497,94.795,17.002,0.8,33.268,0.102,O3.5
3096,1.966,8.646,1.428,0.757,4.306,0.087,TEMP.5
3096,1.898,0.108,1.092,0.714,0.054,0.12,PRES.5
3096,2.925,inf,1.816,0.661,33.104,0.149,DEWP.5
3096,0.122,inf,0.054,0.308,98.3,0.102,RAIN.5
3096,0.556,inf,0.44,0.382,32.029,0.164,WSPM.5
3870,20.152,48.018,13.751,0.691,15.301,0.105,PM2.5
3870,62.594,108.988,42.935,0.411,28.607,0.105,PM10
3870,3.979,52.447,2.772,0.485,25.45,0.147,SO2
3870,22.286,38.562,16.705,0.505,17.412,0.178,NO2
3870,257.386,37.519,183.845,0.455,17.184,0.099,CO
3870,30.443,178.922,22.527,0.769,28.027,0.12,O3
3870,2.741,8.768,2.071,0.772,4.236,0.101,TEMP
3870,1.659,0.125,1.25,0.858,0.063,0.106,PRES
3870,3.209,113.117,2.353,0.716,14.536,0.143,DEWP
3870,0.096,inf,0.065,0.052,97.893,0.096,RAIN
3870,0.972,inf,0.737,0.547,37.814,0.139,WSPM
3870,19.503,74.801,13.538,0.622,21.151,0.111,PM2.5.1
3870,58.179,105.992,39.138,0.245,24.549,0.116,PM10.1
3870,6.044,109.734,4.218,0.276,33.394,0.168,SO2.1
3870,16.108,42.018,10.86,0.138,17.154,0.181,NO2.1
3870,223.488,32.923,157.385,0.698,15.208,0.118,CO.1
3870,28.151,51.277,21.89,0.766,16.022,0.106,O3.1
3870,2.489,7.392,1.895,0.781,3.648,0.1,TEMP.1
3870,1.696,0.129,1.278,0.854,0.064,0.106,PRES.1
3870,3.941,inf,2.927,0.744,29.212,0.145,DEWP.1
3870,0.508,inf,0.231,-0.852,98.935,0.104,RAIN.1
3870,1.454,58.959,1.037,0.428,25.565,0.162,WSPM.1
3870,17.252,95.237,11.693,0.644,22.364,0.102,PM2.5.2
3870,43.926,100.604,28.761,0.453,28.182,0.09,PM10.2
3870,4.662,108.738,3.529,0.265,37.222,0.146,SO2.2
3870,5.448,54.832,3.704,0.561,17.863,0.13,NO2.2
3870,146.727,60.867,111.07,0.677,28.354,0.122,CO.2
3870,24.143,25.376,18.253,0.818,10.731,0.09,O3.2
3870,2.489,7.392,1.895,0.781,3.648,0.1,TEMP.2
3870,1.696,0.129,1.278,0.854,0.064,0.106,PRES.2
3870,3.941,inf,2.927,0.744,29.212,0.145,DEWP.2
3870,0.508,inf,0.231,-0.852,98.935,0.104,RAIN.2
3870,1.454,58.959,1.037,0.428,25.565,0.162,WSPM.2
3870,18.727,109.725,13.557,0.739,22.487,0.137,PM2.5.3
