window,rmse,mape,mae,r2,smape,nrmse,variable
7775,23.661,87.145,8.433,0.944,20.734,0.11,C6H6(GT)(t)
7775,144.174,28.369,83.103,0.908,14.37,0.107,PT08.S2(NMHC)(t)
7775,115.331,44.368,82.807,0.427,20.218,0.136,NOx(GT)(t)
7775,210.765,48.454,145.763,0.848,17.679,0.134,PT08.S3(NOx)(t)
7775,83.398,36.991,47.61,0.053,16.563,0.171,NO2(GT)(t)
7775,133.342,18.83,55.764,0.939,7.335,0.091,PT08.S4(NO2)(t)
7775,207.88,51.418,153.421,0.846,30.544,0.121,PT08.S5(O3)(t)
7775,24.799,38.188,9.715,0.941,18.213,0.116,T(t)
7775,27.316,16.864,12.49,0.942,8.752,0.111,RH(t)
7775,23.594,672.481,9.47,0.941,36.851,0.118,AH(t)
8086,26.848,709.146,8.286,-0.397,54.867,0.13,CO(GT)(t)
8086,100.705,6.484,71.008,0.515,3.24,0.153,PT08.S1(CO)(t)
8086,0.0,0.0,0.0,1.0,0.0,,NMHC(GT)(t)
8086,3.31,46.137,2.204,0.546,21.18,0.141,C6H6(GT)(t)
8086,129.856,12.06,96.984,0.646,6.058,0.135,PT08.S2(NMHC)(t)
8086,114.584,42.8,79.16,0.548,20.682,0.12,NOx(GT)(t)
8086,119.6,12.022,93.58,0.708,5.816,0.128,PT08.S3(NOx)(t)
8086,70.895,36.384,45.405,0.413,19.265,0.143,NO2(GT)(t)
8086,123.508,6.853,81.983,0.557,3.409,0.138,PT08.S4(NO2)(t)
8086,160.702,15.673,120.808,0.682,7.732,0.129,PT08.S5(O3)(t)
8086,1.253,18.908,0.988,0.6,8.953,0.141,T(t)
8086,6.518,7.592,5.1,0.571,3.685,0.16,RH(t)
8086,0.026,3.097,0.02,0.513,1.543,0.14,AH(t)
8397,31.343,907.441,12.293,-0.905,75.726,0.153,CO(GT)(t)
8397,85.834,6.1,61.704,0.471,3.026,0.153,PT08.S1(CO)(t)
8397,0.0,0.0,0.0,1.0,0.0,,NMHC(GT)(t)
8397,3.322,51.417,2.181,0.465,22.121,0.129,C6H6(GT)(t)
8397,133.556,11.878,95.198,0.563,5.938,0.131,PT08.S2(NMHC)(t)
8397,124.067,53.175,87.009,0.477,21.856,0.116,NOx(GT)(t)
8397,121.446,11.447,93.393,0.683,5.48,0.117,PT08.S3(NOx)(t)
8397,82.447,42.596,47.766,-0.061,17.675,0.194,NO2(GT)(t)
8397,130.932,9.736,94.26,0.395,4.813,0.147,PT08.S4(NO2)(t)
8397,174.496,17.921,128.677,0.753,8.613,0.108,PT08.S5(O3)(t)
8397,1.982,36.106,1.619,0.71,15.352,0.137,T(t)
8397,7.358,14.817,5.59,0.745,6.892,0.127,RH(t)
