window,rmse,mape,mae,r2,smape,nrmse,variable
19116,2.348,42.492,1.642,0.749,11.438,0.106,DEWP(t)
19116,0.585,inf,0.191,-0.506,96.407,0.103,RAIN(t)
19116,1.068,59.49,0.752,0.404,22.486,0.117,WSPM(t)
20178,23.901,22.818,16.859,0.931,11.576,0.06,PM2.5(t)
20178,24.288,22.659,17.039,0.93,11.587,0.061,PM10(t)
20178,2.728,30.429,1.94,0.777,13.95,0.105,SO2(t)
20178,11.29,15.196,8.463,0.787,7.165,0.094,NO2(t)
20178,594.623,22.002,417.089,0.842,11.405,0.087,CO(t)
20178,6.664,53.786,4.516,0.847,25.164,0.09,O3(t)
20178,0.897,27.082,0.658,0.879,8.915,0.075,TEMP(t)
20178,1.857,0.133,1.355,0.856,0.066,0.1,PRES(t)
20178,0.993,inf,0.777,0.866,21.089,0.083,DEWP(t)
20178,0.175,inf,0.071,0.2,92.137,0.097,RAIN(t)
20178,0.55,38.1,0.413,0.501,14.681,0.125,WSPM(t)
21240,54.761,62.423,40.668,0.857,18.412,0.087,PM2.5(t)
21240,63.598,67.253,47.78,0.842,20.136,0.099,PM10(t)
21240,10.998,37.423,8.647,0.632,22.201,0.128,SO2(t)
21240,17.374,15.14,12.582,0.826,7.172,0.086,NO2(t)
21240,1173.349,40.806,882.359,0.817,15.638,0.122,CO(t)
21240,6.372,33.963,4.51,0.801,14.659,0.087,O3(t)
21240,1.656,102.287,1.33,0.772,31.142,0.099,TEMP(t)
21240,2.473,0.197,2.012,0.822,0.098,0.101,PRES(t)
21240,1.3,16.704,0.948,0.835,7.607,0.08,DEWP(t)
21240,0.0,,0.0,1.0,,,RAIN(t)
21240,0.571,44.989,0.438,0.432,18.91,0.119,WSPM(t)
22302,42.315,164.417,24.577,0.829,39.606,0.06,PM2.5(t)
22302,47.677,71.86,25.508,0.838,22.429,0.054,PM10(t)
22302,16.325,126.474,9.675,0.772,31.185,0.072,SO2(t)
22302,11.581,46.334,8.592,0.828,18.366,0.116,NO2(t)
22302,502.589,52.327,375.601,0.87,21.457,0.079,CO(t)
22302,10.724,38.429,8.153,0.839,13.63,0.099,O3(t)
22302,1.653,inf,1.238,0.856,23.909,0.094,TEMP(t)
22302,1.832,0.145,1.476,0.877,0.073,0.085,PRES(t)
22302,2.093,60.874,1.591,0.908,14.981,0.076,DEWP(t)
22302,0.132,inf,0.049,0.694,96.516,0.069,RAIN(t)
22302,1.019,inf,0.778,0.705,19.289,0.126,WSPM(t)
23364,18.656,54.093,13.039,0.874,24.463,0.077,PM2.5(t)
23364,49.91,38.288,24.041,0.761,14.703,0.065,PM10(t)
23364,5.639,39.895,4.255,0.866,18.034,0.074,SO2(t)
23364,9.586,30.388,7.104,0.818,13.061,0.094,NO2(t)
23364,210.61,21.168,130.834,0.854,10.823,0.081,CO(t)
23364,14.76,47.784,10.561,0.84,13.006,0.087,O3(t)
23364,1.726,10.235,1.431,0.813,4.981,0.108,TEMP(t)
23364,1.59,0.121,1.226,0.921,0.061,0.065,PRES(t)
23364,1.558,inf,1.249,0.939,18.964,0.063,DEWP(t)
23364,0.0,,0.0,1.0,,,RAIN(t)
23364,0.89,inf,0.658,0.502,16.169,0.151,WSPM(t)
24426,13.85,30.723,10.232,0.785,12.818,0.07,PM2.5(t)
24426,20.481,33.936,15.034,0.565,13.859,0.105,PM10(t)
24426,4.918,68.329,3.804,0.69,27.2,0.126,SO2(t)
24426,10.885,30.801,8.145,0.672,14.001,0.121,NO2(t)
24426,180.049,23.289,133.665,0.722,10.709,0.106,CO(t)
24426,27.721,122.344,21.273,0.863,20.509,0.1,O3(t)
24426,2.661,10.797,2.033,0.783,5.228,0.107,TEMP(t)
24426,2.785,0.211,2.132,0.641,0.106,0.111,PRES(t)
24426,2.931,inf,2.28,0.615,23.647,0.115,DEWP(t)
24426,0.577,inf,0.32,-0.758,95.563,0.118,RAIN(t)
24426,0.768,inf,0.6,0.571,16.849,0.148,WSPM(t)
25488,18.919,29.648,14.313,0.78,12.798,0.078,PM2.5(t)
25488,27.085,36.19,20.533,0.565,14.94,0.111,PM10(t)
25488,2.853,66.3,2.212,0.204,35.33,0.136,SO2(t)
25488,8.452,24.407,6.606,0.549,12.32,0.124,NO2(t)
25488,184.936,16.7,134.014,0.709,8.235,0.103,CO(t)
25488,30.872,51.764,24.587,0.836,15.994,0.116,O3(t)
25488,2.004,6.141,1.641,0.711,3.054,0.133,TEMP(t)
25488,2.285,0.182,1.827,0.406,0.091,0.19,PRES(t)
25488,1.78,7.957,1.397,0.567,3.88,0.134,DEWP(t)
25488,0.412,inf,0.306,-10.865,99.447,0.294,RAIN(t)
25488,0.564,29.166,0.427,0.25,12.695,0.166,WSPM(t)
26550,13.46,40.924,9.321,0.777,14.468,0.118,PM2.5(t)
26550,14.088,40.343,9.917,0.754,14.578,0.125,PM10(t)
26550,0.833,21.518,0.574,0.845,10.199,0.076,SO2(t)
26550,14.797,33.888,10.832,0.551,14.992,0.148,NO2(t)
26550,293.002,31.463,207.843,0.589,13.249,0.133,CO(t)
26550,27.874,173.217,20.963,0.835,21.706,0.08,O3(t)
26550,1.724,5.339,1.438,0.713,2.65,0.116,TEMP(t)
26550,1.257,0.1,1.0,0.848,0.05,0.08,PRES(t)
26550,1.638,7.469,1.224,0.74,3.419,0.089,DEWP(t)
26550,0.603,inf,0.267,0.149,95.944,0.11,RAIN(t)
26550,0.582,39.51,0.405,0.498,14.432,0.121,WSPM(t)
27612,23.379,35.727,17.409,0.822,14.682,0.091,PM2.5(t)
27612,26.129,32.944,18.966,0.788,13.428,0.103,PM10(t)
27612,4.778,108.911,2.859,-1.023,33.411,0.228,SO2(t)
27612,16.186,22.165,11.623,0.683,11.147,0.099,NO2(t)
27612,396.945,32.21,291.996,0.403,13.149,0.142,CO(t)
27612,20.832,253.231,14.705,0.712,41.792,0.123,O3(t)
27612,1.877,11.764,1.506,0.814,5.503,0.082,TEMP(t)
27612,3.446,0.252,2.558,0.459,0.126,0.185,PRES(t)
27612,2.526,inf,1.932,0.748,16.036,0.118,DEWP(t)
27612,1.691,inf,0.901,-1.306,94.799,0.145,RAIN(t)
27612,1.024,inf,0.767,-0.254,27.676,0.218,WSPM(t)
28674,34.385,91.531,24.343,0.871,29.023,0.096,PM2.5(t)
28674,43.773,55.793,30.923,0.866,23.155,0.099,PM10(t)
28674,6.77,94.654,5.581,0.332,36.029,0.138,SO2(t)
28674,16.723,58.452,12.215,0.835,14.087,0.105,NO2(t)
28674,594.08,36.974,423.051,0.833,17.377,0.102,CO(t)
28674,10.577,150.43,8.18,0.812,41.458,0.141,O3(t)
28674,2.896,inf,2.242,0.606,39.544,0.135,TEMP(t)
28674,2.503,0.186,1.896,0.885,0.093,0.088,PRES(t)
28674,2.793,inf,2.182,0.866,24.673,0.104,DEWP(t)
28674,0.073,inf,0.037,0.26,96.522,0.104,RAIN(t)
28674,0.685,inf,0.543,0.685,19.156,0.127,WSPM(t)
29736,39.735,67.105,27.854,0.914,20.607,0.077,PM2.5(t)
29736,47.026,56.203,31.734,0.887,19.166,0.085,PM10(t)
29736,4.559,27.385,3.324,0.758,11.551,0.106,SO2(t)
29736,22.354,53.184,16.412,0.8,11.37,0.109,NO2(t)
29736,1016.297,67.364,704.222,0.859,21.872,0.105,CO(t)
29736,13.43,156.9,10.183,0.703,37.546,0.156,O3(t)
29736,1062.358,inf,455.645,-0.063,90.508,0.085,TEMP(t)
29736,0.91,0.067,0.68,0.913,0.033,0.062,PRES(t)
29736,2.531,146.719,2.017,0.715,17.626,0.125,DEWP(t)
29736,0.014,inf,0.004,-0.709,99.862,0.14,RAIN(t)
29736,0.782,inf,0.574,0.551,21.896,0.14,WSPM(t)
30798,17.405,68.564,12.607,0.844,25.526,0.091,PM2.5(t)
30798,21.914,48.399,15.764,0.772,17.459,0.112,PM10(t)
30798,6.69,65.992,4.678,0.701,22.993,0.097,SO2(t)
30798,15.446,30.474,11.638,0.767,13.648,0.124,NO2(t)
30798,365.615,59.464,230.546,0.635,16.589,0.102,CO(t)
30798,16.988,89.216,12.869,0.744,23.358,0.146,O3(t)
30798,2.267,inf,1.817,0.775,34.668,0.112,TEMP(t)
30798,2.559,0.198,2.018,0.819,0.099,0.091,PRES(t)
30798,3.146,26.322,2.565,0.675,11.558,0.138,DEWP(t)
30798,0.067,inf,0.03,0.358,98.42,0.084,RAIN(t)
30798,0.799,inf,0.614,0.593,18.198,0.118,WSPM(t)
