window,rmse,mape,mae,r2,smape,nrmse,variable
3096,64.064,30.04,33.609,0.358,13.254,0.126,PM2.5.5(t)
3096,95.52,38.406,69.806,0.347,16.267,0.171,PM10.5(t)
3096,6.765,76.307,4.999,0.461,17.671,0.169,SO2.5(t)
3096,22.774,30.096,17.988,0.511,12.036,0.149,NO2.5(t)
3096,514.604,30.714,367.3,0.492,13.975,0.172,CO.5(t)
3096,25.799,99.662,19.381,0.737,30.853,0.117,O3.5(t)
3096,1.618,7.094,1.188,0.835,3.527,0.072,TEMP.5(t)
3096,1.502,0.095,0.956,0.821,0.047,0.095,PRES.5(t)
3096,4.135,inf,2.986,0.322,52.546,0.211,DEWP.5(t)
3096,0.147,inf,0.026,-0.005,99.893,0.122,RAIN.5(t)
3096,0.873,inf,0.692,-0.525,38.417,0.257,WSPM.5(t)
3870,32.292,89.056,25.59,0.207,24.222,0.168,PM2.5(t)
3870,97.061,189.45,79.367,-0.416,43.547,0.163,PM10(t)
3870,6.597,126.03,5.209,-0.415,31.779,0.244,SO2(t)
3870,24.162,41.92,18.808,0.419,18.959,0.193,NO2(t)
3870,284.305,51.499,211.219,0.335,17.519,0.109,CO(t)
3870,33.26,280.675,27.083,0.725,30.042,0.131,O3(t)
3870,3.544,10.688,2.65,0.619,5.396,0.131,TEMP(t)
3870,3.082,0.198,1.97,0.508,0.099,0.196,PRES(t)
3870,3.368,89.897,2.759,0.687,17.983,0.15,DEWP(t)
3870,0.201,inf,0.124,-3.148,97.455,0.201,RAIN(t)
3870,1.581,inf,1.312,-0.199,44.432,0.226,WSPM(t)
3870,24.908,92.491,18.264,0.384,25.988,0.142,PM2.5.1(t)
3870,62.269,107.989,43.082,0.135,25.604,0.124,PM10.1(t)
3870,5.445,97.004,3.969,0.412,30.523,0.151,SO2.1(t)
3870,18.568,64.777,14.368,-0.145,23.797,0.209,NO2.1(t)
3870,314.291,54.106,233.456,0.402,19.267,0.165,CO.1(t)
3870,31.187,68.537,23.282,0.713,17.555,0.117,O3.1(t)
3870,3.558,9.235,2.544,0.552,4.88,0.143,TEMP.1(t)
3870,3.021,0.191,1.89,0.537,0.095,0.189,PRES.1(t)
3870,3.109,inf,2.355,0.84,26.811,0.115,DEWP.1(t)
3870,0.368,inf,0.074,0.028,98.816,0.075,RAIN.1(t)
3870,1.814,71.685,1.299,0.109,29.237,0.202,WSPM.1(t)
3870,22.61,103.268,15.035,0.389,23.424,0.134,PM2.5.2(t)
3870,66.003,124.003,44.3,-0.236,31.736,0.136,PM10.2(t)
3870,4.627,111.748,3.543,0.276,30.835,0.145,SO2.2(t)
3870,13.489,165.662,10.896,-1.691,33.44,0.321,NO2.2(t)
3870,206.135,110.908,168.893,0.363,29.804,0.172,CO.2(t)
