,dim,fs,window,rmse,nrmse,mape,smape,mae
299,3,50,19053,1.1207231974001958e-14,1.383608885679254e-17,1.3598649872317402e-15,6.799324936158701e-16,2.9461528068101714e-15
300,4,10,0,2.5432188269189897,0.005298372556081229,1.221735722174021,0.5944349730750702,0.8535775985170133
301,4,10,657,16.680261371265104,0.020592915273166795,6.999522121445646,3.1559784670363773,5.350182644593751
302,4,10,1314,1.9008979521250247,0.002290238496536174,1.125357949700862,0.4859793224448702,0.396366903417245
303,4,10,1971,3.9305188032708536,0.039305188032708535,8.447768542455943,3.711196102887193,2.5088670066153123
304,4,10,2628,6.951673352941348,0.012195918163054997,3.81907205039251,1.9953865652751892,3.057727518412128
305,4,10,3285,10.146815497710536,0.02474833048222082,11.414138073169898,4.652667960877105,4.7604288404273705
306,4,10,3942,0.5632635493894426,0.0007715939032732089,0.03186973398757832,0.015843061524494828,0.0799903407399655
307,4,10,4599,0.05548215586885039,8.280918786395581e-05,0.001805178541610696,0.0009012551910496025,0.004332428499865571
308,4,10,5256,0.8772020828401396,0.0017902083323268155,0.7578356953694829,0.3780021415733336,0.47321913347536326
309,4,10,5913,4.328770598845088,0.0056957507879540625,2.615467109687484,1.320638042277106,18.321727436326903
310,4,10,6570,2.4051668513885205,0.004373030638888219,1.5034093415395486,0.7770416728734914,1.0699174943958096
311,4,10,7227,0.3627571320862584,0.0006148425967563702,0.04208344168359835,0.021146013449876204,0.05462577785989253
312,4,10,7884,0.3658004674830125,0.0005379418639456066,0.05685052474819086,0.028353805203359544,0.0647187279239782
313,4,10,8541,2.1230980257215935,0.0030769536604660776,1.2574666292914416,0.6215667142743216,0.9345530216639771
314,4,10,9198,5.2490389742394844e-15,7.834386528715648e-18,2.345871032873572e-15,1.172935516436786e-15,1.8196826159709883e-15
315,4,10,9855,0.11145976278798647,0.0005866303304630867,0.012433636038439394,0.006280854988467867,0.008703545226907142
316,4,10,10512,2.3402015460649044,0.003714605628674451,2.4895071400041053,1.2067025465794405,1.4993249056952431
317,4,10,11169,6.717156845663183,0.11195261409438638,11.44647887021983,5.115594258751742,4.679416662689371
318,4,10,11826,0.02677047328655249,6.0841984742164747e-05,0.002224571608646377,0.0011140819909091805,0.0022107883331538097
319,4,10,12483,0.58873404180138,0.0016820972622896572,0.04212759695525735,0.020371459357598008,0.04620633851789652
320,4,10,13140,19.01736450491715,0.025022848032785726,17.34420563092794,7.522934245774886,11.90678468992501
321,4,10,13797,2.591075129323727,0.0049828367871610135,1.05552117607132,0.5437160849211939,0.9566153675192878
322,4,10,14454,0.5469873487593748,0.0060776372084374985,0.2194658404950253,0.10882290987195714,0.13683975566319773
323,4,10,15111,5.943825124677704,0.007820822532470663,2.0981051323455984,1.0119574149420139,5.825062705423196
324,4,10,15768,3.0132929136076254,0.006848392985471876,1.9896817918266227,0.9745749510302175,1.3420012349952601
325,4,10,16425,8.063441072296467,0.021793083979179638,4.400365690667632,2.1565602515881785,3.08282439263668
326,4,10,17082,2.985087938403149,0.0048146579651663695,0.07299107142857258,0.037219996357676775,12.016981707317075
327,4,10,17739,5.5864957057999165,0.01551804362722199,2.5248859457240895,1.031857555927521,1.2969078974268422
328,4,10,18396,0.042301191349059526,9.40026474423545e-05,0.005585185149749526,0.0027982328636805553,0.004904879559228803
329,4,10,19053,2.859220646343285,0.003529902032522574,0.34811476740600444,0.17250932797196392,0.41601895780338255
330,4,20,0,1.2480832024201138e-14,2.600173338375237e-17,2.798055076160332e-15,1.399027538080166e-15,3.899319891366404e-15
331,4,20,657,2.8887489115273888,0.003566356680898011,2.5723951720072122,1.2660108728160229,1.5005540534427209
332,4,20,1314,1.6913541939729115e-14,2.0377761373167608e-17,3.039892699674667e-15,1.5199463498373336e-15,4.527543651642102e-15
333,4,20,1971,0.8233054820565079,0.00823305482056508,0.7341245952401255,0.3430512368788915,0.223430904075329
334,4,20,2628,3.3080897449117783,0.005803666219143471,1.0873111876688177,0.5127834622737502,0.9546979422220505
335,4,20,3285,2.8485537281528552,0.006947692019885013,1.1040772086414559,0.5562831601805885,0.6496708183742985
336,4,20,3942,1.1316573411778499e-14,1.5502155358600682e-17,2.4729208039788257e-15,1.2364604019894128e-15,3.812668338224928e-15
337,4,20,4599,0.2639100346173964,0.0003938955740558156,0.08296950058631579,0.04254598933533292,0.03564020846182225
338,4,20,5256,0.32395257691761914,0.0006611277079951411,0.10884461728865923,0.05490047788685801,0.06079293669787062
